oceans,regions,sub_regions,sampling_method,measurement,unit,density_range,density_class,date,season,year,density_marker_size,geometry,density_numeric
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-09-29,Fall,2019,8.25,"c(-97.2336, 27.5562)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-01-15,Winter,2021,6.5,"c(-97.208, 27.6051)",3
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,2006-05-07,Spring,2006,4.75,"c(-82.29, 24.27)",2
Atlantic Ocean,NA,NA,Neuston net,0.194384,pieces/m3,0.005-1,Medium,1999-03-28,Spring,1999,6.5,"c(-79.38, 24.59)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2018-12-19,Winter,2018,6.5,"c(-94.7945, 29.2851)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-12,Spring,2022,6.5,"c(-94.7649, 29.3065)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-16,Spring,2022,6.5,"c(-94.7669, 29.3055)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2020-06-30,Summer,2020,4.75,"c(-97.3093, 27.8739)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-02-02,Winter,2019,6.5,"c(-97.6918, 27.3334)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-11-02,Fall,2021,4.75,"c(-97.3013, 27.4159)",2
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2016-08-15,Summer,2016,3,"c(-82.5559, 27.6934)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-23,Spring,2019,3,"c(-82.5835, 27.3152)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-14,Spring,2019,3,"c(-85.2676, 29.6827)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2018-12-17,Winter,2018,8.25,"c(-96.6221, 28.6189)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-26,Fall,2019,6.5,"c(-95.9411, 28.6115)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-04-15,Spring,2022,3,"c(-94.8858, 29.3895)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-03-30,Spring,1999,3,"c(-80.23, 29.95)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2003-03-29,Spring,2003,3,"c(-79.39, 26.6)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Shipek grab sampler,720,pieces kg-1 d.w.,>200,Very High,2017-03-21,Spring,2017,10,"c(-82.392267, 27.855567)",5
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-12-17,Winter,2020,6.5,"c(-124.322, 43.3479)",3
Atlantic Ocean,NA,NA,Metal spoon,908.57,pieces kg-1 d.w.,>200,Very High,2020-10-08,Fall,2020,10,"c(-71.3642, 41.75806)",5
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-06-12,Summer,1992,3,"c(-68.35, 41.24)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2006-07-29,Summer,2006,3,"c(-68.65, 40.85)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-06-29,Summer,2021,4.75,"c(-75.1272, 39.9247)",2
Atlantic Ocean,NA,NA,Grab sample,0.063,pieces/m3,0.005-1,Medium,2015-10-10,Fall,2015,6.5,"c(-76.2883, 39.0558)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2019-09-18,Fall,2019,10,"c(-79.9353, 32.8028)",5
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2007-05-26,Spring,2007,3,"c(-65.32, 34.05)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-02-14,Winter,1993,3,"c(-75.13, 25.27)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-01-29,Winter,1992,3,"c(-75.45, 24.85)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-02-04,Winter,2021,3,"c(-96.8564, 28.0605)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-04-26,Spring,2019,4.75,"c(-97.2452, 27.5337)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-07-24,Summer,2020,8.25,"c(-97.2197, 27.5819)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-20,Winter,2020,6.5,"c(-97.1711, 27.6708)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2018-12-03,Winter,2018,8.25,"c(-97.182, 26.2327)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-01-06,Winter,2000,3,"c(-81.83, 24.24)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-09,Spring,2019,6.5,"c(-94.6846, 29.4219)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-28,Spring,2022,6.5,"c(-94.8006, 29.2812)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-14,Spring,2022,6.5,"c(-94.8, 29.2817)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-11-22,Fall,2021,4.75,"c(-94.8319, 29.2633)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-18,Spring,2022,6.5,"c(-94.825, 29.2668)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-04,Fall,2021,6.5,"c(-94.8825, 29.2347)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1995-03-30,Spring,1995,3,"c(-79.36, 25.75)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2003-05-12,Spring,2003,3,"c(-79.78, 26.75)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-11-19,Fall,2019,3,"c(-88.448, 30.2006)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-04-18,Spring,2021,6.5,"c(-90.1931, 29.9221)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-23,Spring,2020,8.25,"c(-95.6578, 28.7548)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-10-10,Fall,2019,3,"c(-95.2763, 28.9578)",1
Pacific Ocean,Gulf of California,NA,PVC cylinder,705.218618,pieces/m3,500-30000,Medium,2018-06-19,Summer,2018,6.5,"c(-110.775325, 27.916643)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-05-21,Spring,2021,3,"c(-124.4196, 43.1375)",1
Pacific Ocean,NA,NA,Manta net,0.044416,pieces/m3,0.005-1,Medium,2019-12-08,Winter,2019,6.5,"c(-129.18, 43.1625)",3
Atlantic Ocean,NA,NA,Neuston net,0.00864,pieces/m3,0.005-1,Medium,1987-04-28,Spring,1987,6.5,"c(-66.58, 34.68)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2006-10-15,Fall,2006,3,"c(-69.7, 39.88)",1
Atlantic Ocean,NA,NA,Neuston net,0.01296,pieces/m3,0.005-1,Medium,1992-07-19,Summer,1992,6.5,"c(-65.72, 41.03)",3
Atlantic Ocean,NA,NA,Neuston net,0.01512,pieces/m3,0.005-1,Medium,1995-05-16,Spring,1995,6.5,"c(-72.35, 26.37)",3
Atlantic Ocean,NA,NA,Neuston net,0.043196,pieces/m3,0.005-1,Medium,1992-04-30,Spring,1992,6.5,"c(-71.67, 26.85)",3
Pacific Ocean,Gulf of California,NA,PVC cylinder,2820.874471,pieces/m3,500-30000,Medium,2018-06-25,Summer,2018,6.5,"c(-114.495158, 31.680124)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-05-28,Spring,2020,6.5,"c(-79.9253, 32.7763)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-11,Winter,2019,6.5,"c(-97.1961, 27.6283)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2018-11-28,Fall,2018,8.25,"c(-97.1995, 27.6216)",4
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-01-17,Winter,1993,3,"c(-83.35, 24.53)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-12-16,Winter,2020,3,"c(-80.4943, 25.0243)",1
Atlantic Ocean,NA,NA,Neuston net,0.01296,pieces/m3,0.005-1,Medium,2004-02-13,Winter,2004,6.5,"c(-81.6, 24.05)",3
Atlantic Ocean,NA,NA,Neuston net,0.015708,pieces/m3,0.005-1,Medium,2002-04-03,Spring,2002,6.5,"c(-77.37, 25.27)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-02,Fall,2021,6.5,"c(-94.8829, 29.2348)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-06-24,Summer,2021,8.25,"c(-96.8658, 28.0502)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-07-07,Summer,2020,6.5,"c(-96.9265, 27.9927)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-17,Fall,2019,8.25,"c(-97.0587, 27.8219)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-10-18,Fall,2019,8.25,"c(-97.2187, 27.5847)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-20,Winter,2020,6.5,"c(-97.1642, 27.6809)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-20,Spring,2019,6.5,"c(-89.3271, 30.307)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-04,Fall,2021,6.5,"c(-89.3277, 30.3062)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-15,Spring,2019,6.5,"c(-94.6539, 29.4405)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-16,Spring,2022,6.5,"c(-94.7929, 29.2862)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-05-02,Spring,2022,3,"c(-94.8064, 29.2774)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-27,Spring,2022,6.5,"c(-94.8188, 29.2707)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1996-05-11,Spring,1996,3,"c(-79.85, 30.8)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2016-07-25,Summer,2016,3,"c(-82.7832, 27.61)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-01-20,Winter,2021,3,"c(-85.0449, 29.6011)",1
Atlantic Ocean,Gulf of St. Lawrence,NA,Manta net,0,pieces/m3,0-0.0005,Very Low,2021-09-02,Fall,2021,3,"c(-70.643, 48.363)",1
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,2002-09-08,Fall,2002,4.75,"c(-66.34, 40.87)",2
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,NA,Grab sample,0,pieces/m3,0-0.0005,Very Low,2014-11-26,Fall,2014,3,"c(-122.6763, 47.8033)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1990-08-17,Summer,1990,3,"c(-65.39, 42.71)",1
Atlantic Ocean,NA,NA,Neuston net,0.012,pieces/m3,0.005-1,Medium,2005-06-11,Summer,2005,6.5,"c(-69.68, 42.67)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1998-07-07,Summer,1998,3,"c(-70.05, 42.43)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-11-10,Fall,2021,8.25,"c(-79.9322, 32.8028)",4
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-22,Fall,2019,6.5,"c(-79.9509, 32.6494)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-07-02,Summer,2000,3,"c(-69.37, 39.02)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-07-14,Summer,2021,3,"c(-71.3479, 41.6519)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1991-10-11,Fall,1991,3,"c(-70.62, 40.98)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-07-05,Summer,1999,3,"c(-68.78, 42.04)",1
Atlantic Ocean,NA,NA,Neuston net,0.0108,pieces/m3,0.005-1,Medium,2008-04-08,Spring,2008,6.5,"c(-68.78, 25.17)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-05-07,Spring,2021,6.5,"c(-122.465, 37.8048)",3
Atlantic Ocean,NA,NA,Grab sample,0.002,pieces/m3,0.0005-0.005,Low,2013-10-28,Fall,2013,4.75,"c(-76.1448, 39.3513)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-11-24,Fall,2021,4.75,"c(-76.384, 34.7897)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-05,Spring,2019,8.25,"c(-97.1637, 26.1099)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-06-02,Summer,2019,3,"c(-82.8718, 24.6298)",1
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1997-01-05,Winter,1997,3,"c(-83.55, 24.85)",1
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0.0108,pieces/m3,0.005-1,Medium,2000-02-05,Winter,2000,6.5,"c(-82.58, 25.35)",3
Atlantic Ocean,NA,NA,Neuston net,0.003928,pieces/m3,0.0005-0.005,Low,2001-03-30,Spring,2001,4.75,"c(-81.35, 24.14)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-05-02,Spring,2022,4.75,"c(-94.905, 29.2215)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-08-13,Summer,2020,6.5,"c(-96.9264, 27.9928)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-19,Spring,2019,8.25,"c(-97.0585, 27.8221)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-30,Spring,2019,6.5,"c(-97.0625, 27.8173)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-13,Spring,2022,6.5,"c(-97.1474, 27.7083)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-03-07,Spring,2019,3,"c(-97.1905, 26.0712)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-08,Winter,2019,6.5,"c(-95.0098, 29.6519)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-07,Spring,2020,8.25,"c(-94.9878, 29.595)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-10-08,Fall,2021,8.25,"c(-95.0039, 29.7129)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-26,Spring,2022,6.5,"c(-94.8122, 29.3657)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-03,Winter,2019,6.5,"c(-94.7969, 29.2828)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-12,Spring,2022,6.5,"c(-94.8528, 29.2512)",3
Atlantic Ocean,NA,NA,Neuston net,0.00648,pieces/m3,0.005-1,Medium,2007-04-02,Spring,2007,6.5,"c(-79.4, 27.48)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-04-30,Spring,2019,4.75,"c(-80.6075, 28.3059)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-11-10,Fall,2020,6.5,"c(-89.3281, 30.3059)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-12-23,Winter,2021,4.75,"c(-97.7582, 30.3002)",2
NA,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-10-04,Fall,2019,4.75,"c(-96.905, 29.9081)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-16,Winter,2020,8.25,"c(-95.7552, 29.0823)",4
Atlantic Ocean,NA,NA,Neuston net,0.051836,pieces/m3,0.005-1,Medium,1998-04-03,Spring,1998,6.5,"c(-77.52, 29.98)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-22,Fall,2021,6.5,"c(-124.1183, 44.16)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-08-11,Summer,2021,4.75,"c(-124.3217, 43.3482)",2
Pacific Ocean,NA,NA,Manta net,0.50676,pieces/m3,0.005-1,Medium,2019-12-07,Winter,2019,6.5,"c(-129.924617, 42.573183)",3
Atlantic Ocean,NA,NA,Neuston net,0.0108,pieces/m3,0.005-1,Medium,1992-05-18,Spring,1992,6.5,"c(-66.23, 42.43)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-04-23,Spring,2022,3,"c(-71.0054, 42.8474)",1
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1997-06-22,Summer,1997,4.75,"c(-69.57, 40.3)",2
Atlantic Ocean,NA,NA,Neuston net,0.003292,pieces/m3,0.0005-0.005,Low,2008-08-03,Summer,2008,4.75,"c(-69.15, 40.65)",2
Pacific Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-08-18,Summer,2002,3,"c(-122.54, 37.64)",1
NA,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-05-16,Spring,2022,4.75,"c(-82.39, 41.4166)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-06,Winter,2019,8.25,"c(-79.9353, 32.8028)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2001-07-01,Summer,2001,3,"c(-65.17, 32.04)",1
Atlantic Ocean,NA,NA,Neuston net,0.028076,pieces/m3,0.005-1,Medium,1995-05-18,Spring,1995,6.5,"c(-74.27, 24.55)",3
Atlantic Ocean,NA,NA,Neuston net,0.395684,pieces/m3,0.005-1,Medium,2001-05-19,Spring,2001,6.5,"c(-65.18, 26.97)",3
Atlantic Ocean,NA,NA,Neuston net,0.133908,pieces/m3,0.005-1,Medium,1995-05-22,Spring,1995,6.5,"c(-69.7, 28.72)",3
Pacific Ocean,Monterey Bay National Marine Sanctuary,NA,Grab sample,0.002,pieces/m3,0.0005-0.005,Low,2015-01-29,Winter,2015,4.75,"c(-121.9669, 36.9572)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-15,Fall,2020,6.5,"c(-97.221, 27.58)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-08-24,Summer,2019,6.5,"c(-97.2115, 27.5981)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-27,Fall,2019,6.5,"c(-94.7706, 29.3036)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-04,Spring,2022,6.5,"c(-94.7583, 29.3112)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-12-10,Winter,2020,6.5,"c(-96.8896, 28.0287)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-03-19,Spring,2020,8.25,"c(-96.9642, 27.9536)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-07-09,Summer,2021,8.25,"c(-97.0541, 27.827)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-29,Fall,2019,8.25,"c(-97.0643, 27.816)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-02-20,Winter,2019,6.5,"c(-95.9566, 28.6046)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-02-05,Winter,2021,6.5,"c(-95.3006, 28.9427)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2019-10-05,Fall,2019,10,"c(-95.0078, 29.6555)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-04-09,Spring,2021,3,"c(-94.7795, 29.3662)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-02,Spring,2022,6.5,"c(-94.8054, 29.278)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-01,Spring,2022,6.5,"c(-94.8244, 29.2673)",3
Pacific Ocean,Gulf of California,NA,PVC cylinder,0,pieces/m3,0-100,Very Low,2018-07-13,Summer,2018,3,"c(-110.349147, 24.14189)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,1000,pieces/m3,>=10,Very High,2017-07-05,Summer,2017,10,"c(-82.6316, 27.9899)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-05-21,Spring,2019,8.25,"c(-89.3675, 30.2831)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-01-28,Winter,2020,3,"c(-87.6887, 30.2466)",1
Atlantic Ocean,NA,NA,Neuston net,0.009256,pieces/m3,0.005-1,Medium,2006-07-16,Summer,2006,6.5,"c(-69.42, 42.6)",3
Pacific Ocean,NA,NA,Neuston net,0.088651,pieces/m3,0.005-1,Medium,2009-06-15,Summer,2009,6.5,"c(-128.353, 24.2205)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-06-17,Summer,2021,3,"c(-71.3276, 41.6265)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-10-17,Fall,2000,3,"c(-71.18, 40.25)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-06-25,Summer,1999,3,"c(-66.7, 41.58)",1
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-05-19,Spring,2021,6.5,"c(-117.8225, 33.5608)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-01-24,Winter,2021,3,"c(-75.5828, 39.6527)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-10-23,Fall,2019,3,"c(-79.9619, 32.7883)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2019-09-18,Fall,2019,10,"c(-79.9254, 32.776)",5
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-19,Fall,2019,8.25,"c(-79.9281, 32.7866)",4
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-06-11,Summer,2020,8.25,"c(-79.8546, 32.7549)",4
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1993-02-17,Winter,1993,4.75,"c(-74.05, 24.05)",2
Atlantic Ocean,NA,NA,Neuston net,0.164148,pieces/m3,0.005-1,Medium,1997-04-19,Spring,1997,6.5,"c(-69.41, 24.21)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1998-03-27,Spring,1998,3,"c(-80.52, 24.35)",1
Atlantic Ocean,NA,NA,Neuston net,0.001056,pieces/m3,0.0005-0.005,Low,2007-12-23,Winter,2007,4.75,"c(-81.93, 24.2)",2
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,1998-01-30,Winter,1998,4.75,"c(-79.43, 25.5)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-06-19,Summer,2019,8.25,"c(-97.1224, 27.7439)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-25,Winter,2020,6.5,"c(-97.1498, 27.7042)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-25,Winter,2020,6.5,"c(-97.1496, 27.7045)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-10-23,Fall,2020,6.5,"c(-97.1592, 26.0826)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-25,Spring,2019,8.25,"c(-97.1638, 26.1104)",4
